模型族,参数,扰动百分比,场量,时刻_s,材料坐标_xi,有符号有限响应,数值工作预算,结构零
Q1,导热系数,1.0,C,300.0,1.0,2.0872192862952943e-12,0.00041527146096246307,True
Q1,导热系数,1.0,C,600.0,0.0,0.0,0.0003199454168661272,True
Q1,导热系数,1.0,C,600.0,0.25,2.220446049250313e-14,0.0003199454168661272,True
Q1,导热系数,1.0,C,600.0,0.5,2.220446049250313e-14,0.0003199454168661272,True
Q1,导热系数,1.0,C,600.0,0.75,6.5281113847959205e-12,0.0003199454168661272,True
Q1,导热系数,1.0,C,600.0,1.0,-1.80855330711438e-11,0.0003199454168661272,True
Q1,导热系数,1.0,C,900.0,0.0,4.440892098500626e-14,0.00026807199487466414,True
Q1,导热系数,1.0,C,900.0,0.25,-4.440892098500626e-14,0.00026807199487466414,True
Q1,导热系数,1.0,C,900.0,0.5,7.993605777301127e-13,0.00026807199487466414,True
Q1,导热系数,1.0,C,900.0,0.75,6.261657858885883e-12,0.00026807199487466414,True
Q1,导热系数,1.0,C,900.0,1.0,-1.77191594730175e-11,0.00026807199487466414,True
Q1,导热系数,1.0,C,1200.0,0.0,4.440892098500626e-14,0.00023325193191825122,True
Q1,导热系数,1.0,C,1200.0,0.25,-6.661338147750939e-14,0.00023325193191825122,True
Q1,导热系数,1.0,C,1200.0,0.5,1.9761969838327786e-12,0.00023325193191825122,True
Q1,导热系数,1.0,C,1200.0,0.75,3.774758283725532e-12,0.00023325193191825122,True
Q1,导热系数,1.0,C,1200.0,1.0,-1.5365486660812167e-11,0.00023325193191825122,True
Q1,导热系数,1.0,C,1500.0,0.0,0.0,0.00020746379238060835,True
Q1,导热系数,1.0,C,1500.0,0.25,8.881784197001252e-14,0.00020746379238060835,True
Q1,导热系数,1.0,C,1500.0,0.5,2.4202861936828413e-12,0.00020746379238060835,True
Q1,导热系数,1.0,C,1500.0,0.75,1.2878587085651816e-12,0.00020746379238060835,True
Q1,导热系数,1.0,C,1500.0,1.0,-1.0658141036401503e-11,0.00020746379238060835,True
Q1,导热系数,1.0,C,1800.0,0.0,6.661338147750939e-14,0.00018727773298990737,True
Q1,导热系数,1.0,C,1800.0,0.25,2.6645352591003757e-13,0.00018727773298990737,True
Q1,导热系数,1.0,C,1800.0,0.5,2.375877272697835e-12,0.00018727773298990737,True
Q1,导热系数,1.0,C,1800.0,0.75,-6.661338147750939e-14,0.00018727773298990737,True
Q1,导热系数,1.0,C,1800.0,1.0,-7.93809462606987e-12,0.00018727773298990737,True
Q1,导热系数,1.0,T,100.0,0.0,0.0003502322361015331,5.2147307193768043e-05,False
Q1,导热系数,1.0,T,100.0,0.25,0.001483693541004527,5.2147307193768043e-05,False
Q1,导热系数,1.0,T,100.0,0.5,0.008666264469781026,5.2147307193768043e-05,False
Q1,导热系数,1.0,T,100.0,0.75,0.02071939023409186,5.2147307193768043e-05,False
Q1,导热系数,1.0,T,100.0,1.0,-0.06894381837287966,5.2147307193768043e-05,False
Q1,导热系数,1.0,T,300.0,0.0,0.0971836044726615,0.00011003918938540813,False
Q1,导热系数,1.0,T,300.0,0.25,0.11256712455143258,0.00011003918938540813,False
Q1,导热系数,1.0,T,300.0,0.5,0.1343145842804816,0.00011003918938540813,False
Q1,导热系数,1.0,T,300.0,0.75,0.0779544715298286,0.00011003918938540813,False
Q1,导热系数,1.0,T,300.0,1.0,-0.255686278170586,0.00011003918938540813,False
Q1,导热系数,1.0,T,600.0,0.0,0.5599319877944708,0.00015777026549229745,False
Q1,导热系数,1.0,T,600.0,0.25,0.5413827503998547,0.00015777026549229745,False
Q1,导热系数,1.0,T,600.0,0.5,0.44772306733520395,0.00015777026549229745,False
Q1,导热系数,1.0,T,600.0,0.75,0.16866542272975238,0.00015777026549229745,False
Q1,导热系数,1.0,T,600.0,1.0,-0.47200874349559996,0.00015777026549229745,False
Q1,导热系数,1.0,T,900.0,0.0,1.113750692380222,0.00018864747997633565,False
Q1,导热系数,1.0,T,900.0,0.25,1.0463808192056945,0.00018864747997633565,False
Q1,导热系数,1.0,T,900.0,0.5,0.8083797019953209,0.00018864747997633565,False
Q1,导热系数,1.0,T,900.0,0.75,0.30368300219780764,0.00018864747997633565,False
Q1,导热系数,1.0,T,900.0,1.0,-0.5844639138128827,0.00018864747997633565,False
Q1,导热系数,1.0,T,1200.0,0.0,1.6098304960555865,0.0002119540384128366,False
Q1,导热系数,1.0,T,1200.0,0.25,1.4994717044059414,0.0002119540384128366,False
Q1,导热系数,1.0,T,1200.0,0.5,1.144376108790368,0.0002119540384128366,False
Q1,导热系数,1.0,T,1200.0,0.75,0.4742676795387979,0.0002119540384128366,False
Q1,导热系数,1.0,T,1200.0,1.0,-0.6124985922216553,0.0002119540384128366,False
Q1,导热系数,1.0,T,1500.0,0.0,2.039941229807063,0.00021569940217375623,False
Q1,导热系数,1.0,T,1500.0,0.25,1.8960967665513806,0.00021569940217375623,False
Q1,导热系数,1.0,T,1500.0,0.5,1.445807686820899,0.00021569940217375623,False
Q1,导热系数,1.0,T,1500.0,0.75,0.6401461520518126,0.00021569940217375623,False
Q1,导热系数,1.0,T,1500.0,1.0,-0.5503287907153265,0.00021569940217375623,False
Q1,导热系数,1.0,T,1800.0,0.0,2.3379709545867655,0.00020889692918268747,False
Q1,导热系数,1.0,T,1800.0,0.25,2.169752948290693,0.00020889692918268747,False
Q1,导热系数,1.0,T,1800.0,0.5,1.6623893547535573,0.00020889692918268747,False
Q1,导热系数,1.0,T,1800.0,0.75,0.7993567980893346,0.00020889692918268747,False
Q1,导热系数,1.0,T,1800.0,1.0,-0.4645921618571691,0.00020889692918268747,False
Q1,体积热容量,1.0,C,100.0,0.0,0.0,0.0005813770510056422,True
Q1,体积热容量,1.0,C,100.0,0.25,0.0,0.0005813770510056422,True
Q1,体积热容量,1.0,C,100.0,0.5,0.0,0.0005813770510056422,True
Q1,体积热容量,1.0,C,100.0,0.75,-4.440892098500626e-14,0.0005813770510056422,True
Q1,体积热容量,1.0,C,100.0,1.0,3.077538224260934e-11,0.0005813770510056422,True
Q1,体积热容量,1.0,C,300.0,0.0,0.0,0.0004152714599256562,True
Q1,体积热容量,1.0,C,300.0,0.25,2.220446049250313e-14,0.0004152714599256562,True
Q1,体积热容量,1.0,C,300.0,0.5,0.0,0.0004152714599256562,True
Q1,体积热容量,1.0,C,300.0,0.75,-4.440892098500626e-13,0.0004152714599256562,True
Q1,体积热容量,1.0,C,300.0,1.0,4.019007349143067e-12,0.0004152714599256562,True
Q1,体积热容量,1.0,C,600.0,0.0,0.0,0.0003199454230669647,True
Q1,体积热容量,1.0,C,600.0,0.25,2.220446049250313e-14,0.0003199454230669647,True
Q1,体积热容量,1.0,C,600.0,0.5,-4.440892098500626e-14,0.0003199454230669647,True
Q1,体积热容量,1.0,C,600.0,0.75,-7.105427357601002e-13,0.0003199454230669647,True
Q1,体积热容量,1.0,C,600.0,1.0,2.0872192862952943e-12,0.0003199454230669647,True
Q1,体积热容量,1.0,C,900.0,0.0,4.440892098500626e-14,0.0002680720054206236,True
Q1,体积热容量,1.0,C,900.0,0.25,6.661338147750939e-14,0.0002680720054206236,True
Q1,体积热容量,1.0,C,900.0,0.5,-1.021405182655144e-12,0.0002680720054206236,True
Q1,体积热容量,1.0,C,900.0,0.75,-7.59392548843607e-12,0.0002680720054206236,True
Q1,体积热容量,1.0,C,900.0,1.0,2.1316282072803006e-11,0.0002680720054206236,True
Q1,体积热容量,1.0,C,1200.0,0.0,0.0,0.00023325193588799242,True
Q1,体积热容量,1.0,C,1200.0,0.25,0.0,0.00023325193588799242,True
Q1,体积热容量,1.0,C,1200.0,0.5,-8.215650382226158e-13,0.00023325193588799242,True
Q1,体积热容量,1.0,C,1200.0,0.75,-1.6209256159527285e-12,0.00023325193588799242,True
Q1,体积热容量,1.0,C,1200.0,1.0,5.928590951498336e-12,0.00023325193588799242,True
Q1,体积热容量,1.0,C,1500.0,0.0,4.440892098500626e-14,0.0002074637941322621,True
Q1,体积热容量,1.0,C,1500.0,0.25,8.881784197001252e-14,0.0002074637941322621,True
Q1,体积热容量,1.0,C,1500.0,0.5,5.995204332975845e-13,0.0002074637941322621,True
Q1,体积热容量,1.0,C,1500.0,0.75,2.220446049250313e-14,0.0002074637941322621,True
Q1,体积热容量,1.0,C,1500.0,1.0,-2.4868995751603507e-12,0.0002074637941322621,True
Q1,体积热容量,1.0,C,1800.0,0.0,0.0,0.00018727773115418067,True
Q1,体积热容量,1.0,C,1800.0,0.25,1.1102230246251565e-13,0.00018727773115418067,True
Q1,体积热容量,1.0,C,1800.0,0.5,5.329070518200751e-13,0.00018727773115418067,True
Q1,体积热容量,1.0,C,1800.0,0.75,-1.3322676295501878e-13,0.00018727773115418067,True
Q1,体积热容量,1.0,C,1800.0,1.0,-1.9984014443252818e-12,0.00018727773115418067,True
Q1,体积热容量,1.0,T,100.0,0.0,-0.000399253627847429,5.214180002301004e-05,False
Q1,体积热容量,1.0,T,100.0,0.25,-0.0017975935971747958,5.214180002301004e-05,False
Q1,体积热容量,1.0,T,100.0,0.5,-0.012238479939341573,5.214180002301004e-05,False
Q1,体积热容量,1.0,T,100.0,0.75,-0.04881856466436574,5.214180002301004e-05,False
Q1,体积热容量,1.0,T,100.0,1.0,-0.08072179078553177,5.214180002301004e-05,False
Q1,体积热容量,1.0,T,300.0,0.0,-0.13025968617554895,0.00011003379042140673,False
Q1,体积热容量,1.0,T,300.0,0.25,-0.16320314517468404,0.00011003379042140673,False
Q1,体积热容量,1.0,T,300.0,0.5,-0.25131027066525036,0.00011003379042140673,False
Q1,体积热容量,1.0,T,300.0,0.75,-0.3523691451233546,0.00011003379042140673,False
Q1,体积热容量,1.0,T,300.0,1.0,-0.3558105223875785,0.00011003379042140673,False
Q1,体积热容量,1.0,T,600.0,0.0,-0.8807171009030057,0.00015776007365326302,False
Q1,体积热容量,1.0,T,600.0,0.25,-0.9154153908848883,0.00015776007365326302,False
Q1,体积热容量,1.0,T,600.0,0.5,-0.9905751055107714,0.00015776007365326302,False
Q1,体积热容量,1.0,T,600.0,0.75,-1.0218924835895038,0.00015776007365326302,False
Q1,体积热容量,1.0,T,600.0,1.0,-0.8696060733289102,0.00015776007365326302,False
Q1,体积热容量,1.0,T,900.0,0.0,-1.9514773226111615,0.00018863392355558125,False
Q1,体积热容量,1.0,T,900.0,0.25,-1.9576257720670398,0.00018863392355558125,False
Q1,体积热容量,1.0,T,900.0,0.5,-1.9438148429799185,0.00018863392355558125,False
Q1,体积热容量,1.0,T,900.0,0.75,-1.8199627927984352,0.00018863392355558125,False
Q1,体积热容量,1.0,T,900.0,1.0,-1.4659033458402249,0.00018863392355558125,False
Q1,体积热容量,1.0,T,1200.0,0.0,-3.061371361287968,0.0002119369110475473,False
Q1,体积热容量,1.0,T,1200.0,0.25,-3.0280603014707808,0.0002119369110475473,False
Q1,体积热容量,1.0,T,1200.0,0.5,-2.9049812956150944,0.0002119369110475473,False
Q1,体积热容量,1.0,T,1200.0,0.75,-2.622554887082984,0.0002119369110475473,False
Q1,体积热容量,1.0,T,1200.0,1.0,-2.0754875620298208,0.0002119369110475473,False
Q1,体积热容量,1.0,T,1500.0,0.0,-4.110500812889661,0.00021568026717459077,False
Q1,体积热容量,1.0,T,1500.0,0.25,-4.040909226389289,0.00021568026717459077,False
Q1,体积热容量,1.0,T,1500.0,0.5,-3.810556755434291,0.00021568026717459077,False
Q1,体积热容量,1.0,T,1500.0,0.75,-3.357353254449791,0.00021568026717459077,False
Q1,体积热容量,1.0,T,1500.0,1.0,-2.608322196444135,0.00021568026717459077,False
Q1,体积热容量,1.0,T,1800.0,0.0,-4.959665206225239,0.0002088761673315261,False
Q1,体积热容量,1.0,T,1800.0,0.25,-4.851364283265269,0.0002088761673315261,False
Q1,体积热容量,1.0,T,1800.0,0.5,-4.519824963607633,0.0002088761673315261,False
Q1,体积热容量,1.0,T,1800.0,0.75,-3.9402456416311793,0.0002088761673315261,False
Q1,体积热容量,1.0,T,1800.0,1.0,-3.0556193928209296,0.0002088761673315261,False
Q1,初始含水率,1.0,C,100.0,0.0,2.550000000000008,0.0005813820634706897,False
Q1,初始含水率,1.0,C,100.0,0.25,2.550000000000008,0.0005813820634706897,False
Q1,初始含水率,1.0,C,100.0,0.5,2.550000000000008,0.0005813820634706897,False
Q1,初始含水率,1.0,C,100.0,0.75,2.549999770448075,0.0005813820634706897,False
Q1,初始含水率,1.0,C,100.0,1.0,2.2960960133425523,0.0005813820634706897,False
Q1,初始含水率,1.0,C,300.0,0.0,2.5499999999999856,0.00041527569453161614,False
Q1,初始含水率,1.0,C,300.0,0.25,2.55000000000003,0.00041527569453161614,False
Q1,初始含水率,1.0,C,300.0,0.5,2.5499999931363426,0.00041527569453161614,False
Q1,初始含水率,1.0,C,300.0,0.75,2.5479116240457955,0.00041527569453161614,False
Q1,初始含水率,1.0,C,300.0,1.0,2.129663492774947,0.00041527569453161614,False
Q1,初始含水率,1.0,C,600.0,0.0,2.55000000000003,0.00031994826727680336,False
Q1,初始含水率,1.0,C,600.0,0.25,2.5499999983679578,0.00031994826727680336,False
Q1,初始含水率,1.0,C,600.0,0.5,2.5499531901349792,0.00031994826727680336,False
Q1,初始含水率,1.0,C,600.0,0.75,2.5225903688651075,0.00031994826727680336,False
Q1,初始含水率,1.0,C,600.0,1.0,1.9803691575649207,0.00031994826727680336,False
Q1,初始含水率,1.0,C,900.0,0.0,2.549999999514352,0.00026807409634222834,False
Q1,初始含水率,1.0,C,900.0,0.25,2.5499988627371906,0.00026807409634222834,False
Q1,初始含水率,1.0,C,900.0,0.5,2.549010896412751,0.00026807409634222834,False
Q1,初始含水率,1.0,C,900.0,0.75,2.476743125482783,0.00026807409634222834,False
Q1,初始含水率,1.0,C,900.0,1.0,1.8740675504724136,0.00026807409634222834,False
Q1,初始含水率,1.0,C,1200.0,0.0,2.549999864984054,0.00023325338812283698,False
Q1,初始含水率,1.0,C,1200.0,0.25,2.549968466643082,0.00023325338812283698,False
Q1,初始含水率,1.0,C,1200.0,0.5,2.5451980750083036,0.00023325338812283698,False
Q1,初始含水率,1.0,C,1200.0,0.75,2.422971299025156,0.00023325338812283698,False
Q1,初始含水率,1.0,C,1200.0,1.0,1.789490096201729,0.00023325338812283698,False
Q1,初始含水率,1.0,C,1500.0,0.0,2.5499960441726977,0.0002074648514761865,False
Q1,初始含水率,1.0,C,1500.0,0.25,2.5497614274965663,0.0002074648514761865,False
Q1,初始含水率,1.0,C,1500.0,0.5,2.5371913703356563,0.0002074648514761865,False
Q1,初始含水率,1.0,C,1500.0,0.75,2.3672280910170374,0.0002074648514761865,False
Q1,初始含水率,1.0,C,1500.0,1.0,1.7184944316694595,0.0002074648514761865,False
Q1,初始含水率,1.0,C,1800.0,0.0,2.549962373445358,0.00018727838543333236,False
Q1,初始含水率,1.0,C,1800.0,0.25,2.5490614205812,0.00018727838543333236,False
Q1,初始含水率,1.0,C,1800.0,0.5,2.5248109733987834,0.00018727838543333236,False
Q1,初始含水率,1.0,C,1800.0,0.75,2.312030306861823,0.00018727838543333236,False
Q1,初始含水率,1.0,C,1800.0,1.0,1.6569542566709838,0.00018727838543333236,False
Q1,初始含水率,1.0,T,100.0,0.0,0.0,5.214224338281659e-05,True
Q1,初始含水率,1.0,T,100.0,0.25,1.7763568394002505e-13,5.214224338281659e-05,True
Q1,初始含水率,1.0,T,100.0,0.5,0.0,5.214224338281659e-05,True
Q1,初始含水率,1.0,T,100.0,0.75,-1.5987211554602254e-12,5.214224338281659e-05,True
Q1,初始含水率,1.0,T,100.0,1.0,3.730349362740526e-12,5.214224338281659e-05,True
Q1,初始含水率,1.0,T,300.0,0.0,7.105427357601002e-13,0.00011003334582095267,True
Q1,初始含水率,1.0,T,300.0,0.25,-3.197442310920451e-12,0.00011003334582095267,True
Q1,初始含水率,1.0,T,300.0,0.5,1.1013412404281553e-11,0.00011003334582095267,True
Q1,初始含水率,1.0,T,300.0,0.75,-2.007283228522283e-11,0.00011003334582095267,True
Q1,初始含水率,1.0,T,300.0,1.0,2.2737367544323206e-11,0.00011003334582095267,True
Q1,初始含水率,1.0,T,600.0,0.0,2.6503244043851737e-10,0.00015776491290058986,True
Q1,初始含水率,1.0,T,600.0,0.25,2.405187160547939e-10,0.00015776491290058986,True
Q1,初始含水率,1.0,T,600.0,0.5,1.7390533457728452e-10,0.00015776491290058986,True
Q1,初始含水率,1.0,T,600.0,0.75,9.841016890277388e-11,0.00015776491290058986,True
Q1,初始含水率,1.0,T,600.0,1.0,5.5067062021407764e-11,0.00015776491290058986,True
Q1,初始含水率,1.0,T,900.0,0.0,2.751576744230988e-10,0.00018863956472471097,True
Q1,初始含水率,1.0,T,900.0,0.25,2.794209308376594e-10,0.00018863956472471097,True
Q1,初始含水率,1.0,T,900.0,0.5,2.8403945862010005e-10,0.00018863956472471097,True
Q1,初始含水率,1.0,T,900.0,0.75,2.69650968220958e-10,0.00018863956472471097,True
Q1,初始含水率,1.0,T,900.0,1.0,2.1458390619955026e-10,0.00018863956472471097,True
Q1,初始含水率,1.0,T,1200.0,0.0,2.2009061240169103e-10,0.00021194265711586792,True
Q1,初始含水率,1.0,T,1200.0,0.25,2.213340621892712e-10,0.00021194265711586792,True
Q1,初始含水率,1.0,T,1200.0,0.5,2.27018404075352e-10,0.00021194265711586792,True
Q1,初始含水率,1.0,T,1200.0,0.75,2.1529444893531036e-10,0.00021194265711586792,True
Q1,初始含水率,1.0,T,1200.0,1.0,1.6839862837514374e-10,0.00021194265711586792,True
Q1,初始含水率,1.0,T,1500.0,0.0,2.028599510595086e-10,0.00021568652648794431,True
Q1,初始含水率,1.0,T,1500.0,0.25,1.9824142327706795e-10,0.00021568652648794431,True
Q1,初始含水率,1.0,T,1500.0,0.5,1.8260948309034575e-10,0.00021568652648794431,True
Q1,初始含水率,1.0,T,1500.0,0.75,1.5631940186722204e-10,0.00021568652648794431,True
Q1,初始含水率,1.0,T,1500.0,1.0,1.1866063687193673e-10,0.00021568652648794431,True
Q1,初始含水率,1.0,T,1800.0,0.0,1.63069557856943e-10,0.00020888124454511894,True
Q1,初始含水率,1.0,T,1800.0,0.25,1.5631940186722204e-10,0.00020888124454511894,True
Q1,初始含水率,1.0,T,1800.0,0.5,1.424638185199001e-10,0.00020888124454511894,True
Q1,初始含水率,1.0,T,1800.0,0.75,1.1830536550405668e-10,0.00020888124454511894,True
Q1,初始含水率,1.0,T,1800.0,1.0,9.130474154517287e-11,0.00020888124454511894,True
Q1,初始半径,1.0,C,100.0,0.0,0.0,0.0005813894512935664,False
Q1,初始半径,1.0,C,100.0,0.25,0.0,0.0005813894512935664,False
Q1,初始半径,1.0,C,100.0,0.5,0.0,0.0005813894512935664,False
Q1,初始半径,1.0,C,100.0,0.75,1.1279499112504254e-06,0.0005813894512935664,False
Q1,初始半径,1.0,C,100.0,1.0,0.004520597918555858,0.0005813894512935664,False
Q1,初始半径,1.0,C,300.0,0.0,0.0,0.00041528277962595873,False
Q1,初始半径,1.0,C,300.0,0.25,2.220446049250313e-14,0.00041528277962595873,False
Q1,初始半径,1.0,C,300.0,0.5,3.524389668996264e-08,0.00041528277962595873,False
Q1,初始半径,1.0,C,300.0,0.75,0.007993799671002222,0.00041528277962595873,False
Q1,初始半径,1.0,C,300.0,1.0,0.012520443775643209,0.00041528277962595873,False
Q1,初始半径,1.0,C,600.0,0.0,4.440892098500626e-14,0.00031995289962924065,False
Q1,初始半径,1.0,C,600.0,0.25,8.524136951848504e-09,0.00031995289962924065,False
Q1,初始半径,1.0,C,600.0,0.5,0.00021238016862934472,0.00031995289962924065,False
Q1,初始半径,1.0,C,600.0,0.75,0.08174743718347699,0.00031995289962924065,False
Q1,初始半径,1.0,C,600.0,1.0,0.023208053499967907,0.00031995289962924065,False
Q1,初始半径,1.0,C,900.0,0.0,2.5936586212083057e-09,0.00026807754247983804,False
Q1,初始半径,1.0,C,900.0,0.25,5.560338522947461e-06,0.00026807754247983804,False
Q1,初始半径,1.0,C,900.0,0.5,0.004067166280541379,0.00026807754247983804,False
Q1,初始半径,1.0,C,900.0,0.75,0.1826897822054141,0.00026807754247983804,False
Q1,初始半径,1.0,C,900.0,1.0,0.0328889867066362,0.00026807754247983804,False
Q1,初始半径,1.0,C,1200.0,0.0,6.879533609449595e-07,0.00023325717167994734,False
Q1,初始半径,1.0,C,1200.0,0.25,0.00014601461619800915,0.00023325717167994734,False
Q1,初始半径,1.0,C,1200.0,0.5,0.01811789327588187,0.00023325717167994734,False
Q1,初始半径,1.0,C,1200.0,0.75,0.2758122725017742,0.00023325717167994734,False
Q1,初始半径,1.0,C,1200.0,1.0,0.04184284412597217,0.00023325717167994734,False
Q1,初始半径,1.0,C,1500.0,0.0,1.939097209469054e-05,0.00020746759977471194,False
Q1,初始半径,1.0,C,1500.0,0.25,0.0010517450891978086,0.00020746759977471194,False
Q1,初始半径,1.0,C,1500.0,0.5,0.04474796393219016,0.00020746759977471194,False
Q1,初始半径,1.0,C,1500.0,0.75,0.35465872680997546,0.00020746759977471194,False
Q1,初始半径,1.0,C,1500.0,1.0,0.05022449972996723,0.00020746759977471194,False
Q1,初始半径,1.0,C,1800.0,0.0,0.00017807981600448386,0.00018728220773915318,False
Q1,初始半径,1.0,C,1800.0,0.25,0.003953009315882383,0.00018728220773915318,False
Q1,初始半径,1.0,C,1800.0,0.5,0.08208003861058799,0.00018728220773915318,False
Q1,初始半径,1.0,C,1800.0,0.75,0.42025761820603247,0.00018728220773915318,False
Q1,初始半径,1.0,C,1800.0,1.0,0.05813583975371461,0.00018728220773915318,False
Q1,初始半径,1.0,T,100.0,0.0,-0.0007510955125411556,5.2144210169930674e-05,False
Q1,初始半径,1.0,T,100.0,0.25,-0.0032844183467162225,5.2144210169930674e-05,False
Q1,初始半径,1.0,T,100.0,0.5,-0.020909661867563045,5.2144210169930674e-05,False
Q1,初始半径,1.0,T,100.0,0.75,-0.06953704987466836,5.2144210169930674e-05,False
Q1,初始半径,1.0,T,100.0,1.0,-0.011778499297854239,5.2144210169930674e-05,False
Q1,初始半径,1.0,T,300.0,0.0,-0.2274963080274972,0.00011003452205774043,False
Q1,初始半径,1.0,T,300.0,0.25,-0.27581073355094077,0.00011003452205774043,False
Q1,初始半径,1.0,T,300.0,0.5,-0.38563721250959304,0.00011003452205774043,False
Q1,初始半径,1.0,T,300.0,0.75,-0.4303149586418087,0.00011003452205774043,False
Q1,初始半径,1.0,T,300.0,1.0,-0.10013316397632366,0.00011003452205774043,False
Q1,初始半径,1.0,T,600.0,0.0,-1.440678974215004,0.00015775621835589597,False
Q1,初始半径,1.0,T,600.0,0.25,-1.456818398795967,0.00015775621835589597,False
Q1,初始半径,1.0,T,600.0,0.5,-1.4383005428911133,0.00015775621835589597,False
Q1,初始半径,1.0,T,600.0,0.75,-1.1905595115695888,0.00015775621835589597,False
Q1,初始半径,1.0,T,600.0,1.0,-0.39764619301170256,0.00015775621835589597,False
Q1,初始半径,1.0,T,900.0,0.0,-3.0651802929297034,0.00018863290116065412,False
Q1,初始半径,1.0,T,900.0,0.25,-3.003960251290394,0.00018863290116065412,False
Q1,初始半径,1.0,T,900.0,0.5,-2.752160218455124,0.00018863290116065412,False
Q1,初始半径,1.0,T,900.0,0.75,-2.12365204445355,0.00018863290116065412,False
Q1,初始半径,1.0,T,900.0,1.0,-0.8815283170116928,0.00018863290116065412,False
Q1,初始半径,1.0,T,1200.0,0.0,-4.671063534311415,0.00021193989410250418,False
Q1,初始半径,1.0,T,1200.0,0.25,-4.52740706496364,0.00021193989410250418,False
Q1,初始半径,1.0,T,1200.0,0.5,-4.049273568727507,0.00021193989410250418,False
Q1,初始半径,1.0,T,1200.0,0.75,-3.096813550519073,0.00021193989410250418,False
Q1,初始半径,1.0,T,1200.0,1.0,-1.4630960413462901,0.00021193989410250418,False
Q1,初始半径,1.0,T,1500.0,0.0,-6.150219872611373,0.00021568452599076264,False
Q1,初始半径,1.0,T,1500.0,0.25,-5.936803372489408,0.00021568452599076264,False
Q1,初始半径,1.0,T,1500.0,0.5,-5.256221800578587,0.00021568452599076264,False
Q1,初始半径,1.0,T,1500.0,0.75,-3.9974608612848073,0.00021568452599076264,False
Q1,初始半径,1.0,T,1500.0,1.0,-2.0580994432688016,0.00021568452599076264,False
Q1,初始半径,1.0,T,1800.0,0.0,-7.2973252794305665,0.00020888393718309443,False
Q1,初始半径,1.0,T,1800.0,0.25,-7.020835909087708,0.00020888393718309443,False
Q1,初始半径,1.0,T,1800.0,0.5,-6.18201507909788,0.00020888393718309443,False
Q1,初始半径,1.0,T,1800.0,0.75,-4.7395270150861535,0.00020888393718309443,False
Q1,初始半径,1.0,T,1800.0,1.0,-2.5911159861610855,0.00020888393718309443,False
Q23,扩散前因子,1.0,C,1800.0,0.0,-0.0006021242545228844,0.0001302794347630578,False
Q23,扩散前因子,1.0,C,1800.0,0.25,-0.006137690993357481,0.0001302794347630578,False
Q23,扩散前因子,1.0,C,1800.0,0.5,-0.06125268057843858,0.0001302794347630578,False
Q23,扩散前因子,1.0,C,1800.0,0.75,-0.14064433057794368,0.0001302794347630578,False
Q23,扩散前因子,1.0,C,1800.0,1.0,0.2855142459358362,0.0001302794347630578,False
Q23,扩散前因子,1.0,C,3600.0,0.0,-0.09081378337501,0.0001115605528625773,False
Q23,扩散前因子,1.0,C,3600.0,0.25,-0.1367142523640119,0.0001115605528625773,False
Q23,扩散前因子,1.0,C,3600.0,0.5,-0.21506319044970468,0.0001115605528625773,False
Q23,扩散前因子,1.0,C,3600.0,0.75,-0.12788597103114974,0.0001115605528625773,False
Q23,扩散前因子,1.0,C,3600.0,1.0,0.27914385717298096,0.0001115605528625773,False
Q23,扩散前因子,1.0,C,5400.0,0.0,-0.33126940630494595,0.0001041754227779053,False
Q23,扩散前因子,1.0,C,5400.0,0.25,-0.3346735473792384,0.0001041754227779053,False
Q23,扩散前因子,1.0,C,5400.0,0.5,-0.291600041688711,0.0001041754227779053,False
Q23,扩散前因子,1.0,C,5400.0,0.75,-0.1046562401775919,0.0001041754227779053,False
Q23,扩散前因子,1.0,C,5400.0,1.0,0.2560563201195243,0.0001041754227779053,False
Q23,扩散前因子,1.0,C,7200.0,0.0,-0.4858907164507098,6.579680527839927e-05,False
Q23,扩散前因子,1.0,C,7200.0,0.25,-0.4510881453335447,6.579680527839927e-05,False
Q23,扩散前因子,1.0,C,7200.0,0.5,-0.33286150718576657,6.579680527839927e-05,False
Q23,扩散前因子,1.0,C,7200.0,0.75,-0.10967348352647344,6.579680527839927e-05,False
Q23,扩散前因子,1.0,C,7200.0,1.0,0.2216769205918956,6.579680527839927e-05,False
Q23,扩散前因子,1.0,C,9000.0,0.0,-0.5403628236714031,6.719597368900369e-05,False
Q23,扩散前因子,1.0,C,9000.0,0.25,-0.4943133366517749,6.719597368900369e-05,False
Q23,扩散前因子,1.0,C,9000.0,0.5,-0.35658980009977137,6.719597368900369e-05,False
Q23,扩散前因子,1.0,C,9000.0,0.75,-0.13106496896397868,6.719597368900369e-05,False
Q23,扩散前因子,1.0,C,9000.0,1.0,0.17948851037821179,6.719597368900369e-05,False
Q23,扩散前因子,1.0,C,10800.0,0.0,-0.5497692142318988,6.31122292396009e-05,False
Q23,扩散前因子,1.0,C,10800.0,0.25,-0.5037050766577789,6.31122292396009e-05,False
Q23,扩散前因子,1.0,C,10800.0,0.5,-0.36911247784727763,6.31122292396009e-05,False
Q23,扩散前因子,1.0,C,10800.0,0.75,-0.1550279569072277,6.31122292396009e-05,False
Q23,扩散前因子,1.0,C,10800.0,1.0,0.1370720718810392,6.31122292396009e-05,False
Q23,扩散前因子,1.0,T,1800.0,0.0,0.014103057065284474,0.00021394380499836546,False
